,OBS_77_L0
2018-09-22 19:59:59.999997,-3.634178212837055
2018-09-22 20:15:00.000000,-3.807513844387794
2018-09-22 20:30:00.000003,-3.915702869551089
2018-09-22 20:44:59.999997,-3.943556789366429
2018-09-22 21:00:00.000000,-3.895090237551499
2018-09-22 21:15:00.000003,-3.761662507638531
2018-09-22 21:29:59.999997,-3.553395681471079
2018-09-22 21:45:00.000000,-3.269562096368085
2018-09-22 22:00:00.000003,-2.932072645268873
2018-09-22 22:14:59.999997,-2.567201700773992
2018-09-22 22:30:00.000000,-2.168111361965669
2018-09-22 22:45:00.000003,-1.755680763072305
2018-09-22 22:59:59.999997,-1.31583959799349
2018-09-22 23:15:00.000000,-0.849149695059352
2018-09-22 23:30:00.000003,-0.4111726090992958
2018-09-22 23:44:59.999997,0.05464352291674227
2018-09-23 00:00:00.000000,0.5284864014193463
2018-09-23 00:15:00.000003,0.9907453999103045
2018-09-23 00:29:59.999997,1.467925314284253
2018-09-23 00:45:00.000000,1.937987081491513
2018-09-23 01:00:00.000003,2.377167446169842
2018-09-23 01:14:59.999997,2.8042348774191
2018-09-23 01:30:00.000000,3.131347935561664
2018-09-23 01:45:00.000003,3.508355902455162
2018-09-23 01:59:59.999997,3.747401403468497
2018-09-23 02:15:00.000000,3.957625141779996
2018-09-23 02:30:00.000003,4.084404290983619
2018-09-23 02:44:59.999997,4.101017686500065
2018-09-23 03:00:00.000000,4.041038648696407
2018-09-23 03:15:00.000003,3.885543276203311
2018-09-23 03:29:59.999997,3.702736956965057
2018-09-23 03:45:00.000000,3.433662571365754
2018-09-23 04:00:00.000003,3.126866375279604
2018-09-23 04:14:59.999997,2.777773128906566
2018-09-23 04:30:00.000000,2.374847778295079
2018-09-23 04:45:00.000003,1.954788071018277
2018-09-23 04:59:59.999997,1.503099997115137
2018-09-23 05:15:00.000000,1.05007989863517
2018-09-23 05:30:00.000003,0.5725287552960242
2018-09-23 05:44:59.999997,0.09404990484318697
2018-09-23 06:00:00.000000,-0.3764160708650821
2018-09-23 06:15:00.000003,-0.8513316678264169
2018-09-23 06:29:59.999997,-1.314545145352818
2018-09-23 06:45:00.000000,-1.775976573851983
2018-09-23 07:00:00.000003,-2.223804755180241
2018-09-23 07:14:59.999997,-2.641702610006528
2018-09-23 07:30:00.000000,-3.04039375738756
2018-09-23 07:45:00.000003,-3.392727650409631
2018-09-23 07:59:59.999997,-3.705538722351109
2018-09-23 08:15:00.000000,-3.967936264577818
2018-09-23 08:30:00.000003,-4.175440912903711
2018-09-23 08:44:59.999997,-4.318522593883752
2018-09-23 09:00:00.000000,-4.38026257704634
2018-09-23 09:15:00.000003,-4.36176416339771
2018-09-23 09:29:59.999997,-4.255418702533592
2018-09-23 09:45:00.000000,-4.074809664597074
2018-09-23 10:00:00.000003,-3.813954377277441
2018-09-23 10:14:59.999997,-3.496971883639744
2018-09-23 10:30:00.000000,-3.14204873601171
2018-09-23 10:45:00.000003,-2.727681208594861
2018-09-23 10:59:59.999997,-2.327474465305857
2018-09-23 11:15:00.000000,-1.861951146339247
2018-09-23 11:30:00.000003,-1.41383232496381
2018-09-23 11:44:59.999997,-0.9157044294011386
2018-09-23 12:00:00.000000,-0.4429650305862453
2018-09-23 12:15:00.000003,0.03636238982473031
2018-09-23 12:29:59.999997,0.5406192892634507
2018-09-23 12:45:00.000000,1.004354846472118
2018-09-23 13:00:00.000003,1.497810226424946
2018-09-23 13:14:59.999997,1.959735196830589
2018-09-23 13:30:00.000000,2.398636314207393
2018-09-23 13:45:00.000003,2.805752020519297
2018-09-23 13:59:59.999997,3.105762078031798
2018-09-23 14:15:00.000000,3.450501138148346
2018-09-23 14:30:00.000003,3.664948675229722
2018-09-23 14:44:59.999997,3.826322334061037
2018-09-23 15:00:00.000000,3.930575410314173
2018-09-23 15:15:00.000003,3.910747245899391
2018-09-23 15:29:59.999997,3.812273280727645
2018-09-23 15:45:00.000000,3.639548261041012
2018-09-23 16:00:00.000003,3.419084991493611
2018-09-23 16:14:59.999997,3.131473181085252
2018-09-23 16:30:00.000000,2.796476650842123
2018-09-23 16:45:00.000003,2.427314825389393
2018-09-23 16:59:59.999997,2.007072823246585
2018-09-23 17:15:00.000000,1.565799152076427
2018-09-23 17:30:00.000003,1.102603286099166
2018-09-23 17:44:59.999997,0.6415001728788348
2018-09-23 18:00:00.000000,0.1675981704840853
2018-09-23 18:15:00.000003,-0.3018801373297736
2018-09-23 18:29:59.999997,-0.7650168219781399
2018-09-23 18:45:00.000000,-1.227903785465586
2018-09-23 19:00:00.000003,-1.678307022786386
2018-09-23 19:14:59.999997,-2.121532642138411
2018-09-23 19:30:00.000000,-2.538450691905514
2018-09-23 19:45:00.000003,-2.923945150400715
2018-09-23 19:59:59.999997,-3.27933250114177
2018-09-23 20:15:00.000000,-3.592987672716178
2018-09-23 20:30:00.000003,-3.858855374864353
2018-09-23 20:44:59.999997,-4.071304666453825
2018-09-23 21:00:00.000000,-4.222556768379164
2018-09-23 21:15:00.000003,-4.30284648229016
2018-09-23 21:29:59.999997,-4.296740921666953
2018-09-23 21:45:00.000000,-4.202233767007963
2018-09-23 22:00:00.000003,-4.018737180849516
2018-09-23 22:14:59.999997,-3.750216618405333
2018-09-23 22:30:00.000000,-3.414151928294779
2018-09-23 22:45:00.000003,-3.02812865314485
2018-09-23 22:59:59.999997,-2.610598990012249
2018-09-23 23:15:00.000000,-2.180720711022081
2018-09-23 23:30:00.000003,-1.711625053002155
2018-09-23 23:44:59.999997,-1.236400898626368
2018-09-24 00:00:00.000000,-0.7290601388857669
2018-09-24 00:15:00.000003,-0.2623341327386957
2018-09-24 00:29:59.999997,0.2366519876965961
2018-09-24 00:45:00.000000,0.7307345888761488
2018-09-24 01:00:00.000003,1.205847434476913
2018-09-24 01:14:59.999997,1.700057498205232
2018-09-24 01:30:00.000000,2.15428923103336
2018-09-24 01:45:00.000003,2.60947211735607
2018-09-24 01:59:59.999997,2.99096453851948
2018-09-24 02:15:00.000000,3.345200910783177
2018-09-24 02:30:00.000003,3.640593836492761
2018-09-24 02:44:59.999997,3.870990122145613
2018-09-24 03:00:00.000000,4.039746039901562
2018-09-24 03:15:00.000003,4.13006168089153
2018-09-24 03:29:59.999997,4.103729958405648
2018-09-24 03:45:00.000000,3.987897422534882
2018-09-24 04:00:00.000003,3.821388007321936
2018-09-24 04:14:59.999997,3.582283097337486
2018-09-24 04:30:00.000000,3.28583336695699
2018-09-24 04:45:00.000003,2.936191186917355
2018-09-24 04:59:59.999997,2.539463168838065
2018-09-24 05:15:00.000000,2.096301816645218
2018-09-24 05:30:00.000003,1.624710227807866
2018-09-24 05:44:59.999997,1.132202660411724
2018-09-24 06:00:00.000000,0.6399540762040732
2018-09-24 06:15:00.000003,0.1259321833557034
2018-09-24 06:29:59.999997,-0.3756142584063491
2018-09-24 06:45:00.000000,-0.8668074062642074
2018-09-24 07:00:00.000003,-1.357553010382957
2018-09-24 07:14:59.999997,-1.835097205458602
2018-09-24 07:30:00.000000,-2.301230025140044
2018-09-24 07:45:00.000003,-2.739413402127364
2018-09-24 07:59:59.999997,-3.152367718227906
2018-09-24 08:15:00.000000,-3.531879864326169
2018-09-24 08:30:00.000003,-3.872741416410242
2018-09-24 08:44:59.999997,-4.164966032001412
2018-09-24 09:00:00.000000,-4.397581366763285
2018-09-24 09:15:00.000003,-4.574936553979941
2018-09-24 09:29:59.999997,-4.675140201886641
2018-09-24 09:45:00.000000,-4.69202900367977
2018-09-24 10:00:00.000003,-4.625906492976442
2018-09-24 10:14:59.999997,-4.461516057860615
2018-09-24 10:30:00.000000,-4.213971813120397
2018-09-24 10:45:00.000003,-3.886574668622996
2018-09-24 10:59:59.999997,-3.508582307953757
2018-09-24 11:15:00.000000,-3.085737775775898
2018-09-24 11:30:00.000003,-2.627905145998789
2018-09-24 11:44:59.999997,-2.169847841055989
2018-09-24 12:00:00.000000,-1.674436671514604
2018-09-24 12:15:00.000003,-1.177042751905161
2018-09-24 12:29:59.999997,-0.6485128493802503
2018-09-24 12:45:00.000000,-0.1707150205300686
2018-09-24 13:00:00.000003,0.3401813173082605
2018-09-24 13:14:59.999997,0.8306891020785219
2018-09-24 13:30:00.000000,1.309969580119871
2018-09-24 13:45:00.000003,1.793512442015818
2018-09-24 13:59:59.999997,2.22802860852987
2018-09-24 14:15:00.000000,2.65759756512848
2018-09-24 14:30:00.000003,2.989055711721988
2018-09-24 14:44:59.999997,3.344685463193826
2018-09-24 15:00:00.000000,3.579353084994752
2018-09-24 15:15:00.000003,3.777937820117068
2018-09-24 15:29:59.999997,3.903732991848504
2018-09-24 15:45:00.000000,3.934504094953593
2018-09-24 16:00:00.000003,3.864970161389547
2018-09-24 16:14:59.999997,3.694990143591534
2018-09-24 16:30:00.000000,3.49134322611656
2018-09-24 16:45:00.000003,3.204509240458671
2018-09-24 16:59:59.999997,2.867223625591348
2018-09-24 17:15:00.000000,2.486490501722254
2018-09-24 17:30:00.000003,2.058549502574372
2018-09-24 17:44:59.999997,1.595769499476888
2018-09-24 18:00:00.000000,1.110406498330261
2018-09-24 18:15:00.000003,0.6144055643938238
2018-09-24 18:29:59.999997,0.1151207885742756
2018-09-24 18:45:00.000000,-0.3907528945008436
2018-09-24 19:00:00.000003,-0.8837045011621244
2018-09-24 19:14:59.999997,-1.371859754411456
2018-09-24 19:30:00.000000,-1.848855489772488
2018-09-24 19:45:00.000003,-2.313692811541975
2018-09-24 19:59:59.999997,-2.755616123515506
2018-09-24 20:15:00.000000,-3.16556123832225
2018-09-24 20:30:00.000003,-3.544193460928226
2018-09-24 20:44:59.999997,-3.885318045307583
2018-09-24 21:00:00.000000,-4.181570836628472
2018-09-24 21:15:00.000003,-4.423160954330935
2018-09-24 21:29:59.999997,-4.605640017340601
2018-09-24 21:45:00.000000,-4.72462956387406
2018-09-24 22:00:00.000003,-4.757183004591499
2018-09-24 22:14:59.999997,-4.705040371476844
2018-09-24 22:30:00.000000,-4.554452048048859
2018-09-24 22:45:00.000003,-4.318734471789755
2018-09-24 22:59:59.999997,-3.994865985563758
2018-09-24 23:15:00.000000,-3.607556751922266
2018-09-24 23:30:00.000003,-3.174978068313506
2018-09-24 23:44:59.999997,-2.692344453525346
2018-09-25 00:00:00.000000,-2.23225117573728
2018-09-25 00:15:00.000003,-1.713355716261524
2018-09-25 00:29:59.999997,-1.213862221084752
2018-09-25 00:45:00.000000,-0.6731240635081327
2018-09-25 01:00:00.000003,-0.1813882645878983
2018-09-25 01:14:59.999997,0.3282425666416584
2018-09-25 01:30:00.000000,0.8335320958291682
2018-09-25 01:45:00.000003,1.318475047343156
2018-09-25 01:59:59.999997,1.808877596737047
2018-09-25 02:15:00.000000,2.252942759812877
2018-09-25 02:30:00.000003,2.688684608833927
2018-09-25 02:44:59.999997,3.017887803415832
2018-09-25 03:00:00.000000,3.382579219701386
2018-09-25 03:15:00.000003,3.617214645870517
2018-09-25 03:29:59.999997,3.818616414381256
2018-09-25 03:45:00.000000,3.952870316533408
2018-09-25 04:00:00.000003,3.99868724538138
2018-09-25 04:14:59.999997,3.939836170898876
2018-09-25 04:30:00.000000,3.776835659029125
2018-09-25 04:45:00.000003,3.58955593651687
2018-09-25 04:59:59.999997,3.310898291768949
2018-09-25 05:15:00.000000,2.982488876206233
2018-09-25 05:30:00.000003,2.601122750893856
2018-09-25 05:44:59.999997,2.166247759451323
2018-09-25 06:00:00.000000,1.694820497431858
2018-09-25 06:15:00.000003,1.185845219182598
2018-09-25 06:29:59.999997,0.6748755979908847
2018-09-25 06:45:00.000000,0.158006212163768
2018-09-25 07:00:00.000003,-0.3727145314749083
2018-09-25 07:14:59.999997,-0.8802776415859956
2018-09-25 07:30:00.000000,-1.386675388550218
2018-09-25 07:45:00.000003,-1.881012197098109
2018-09-25 07:59:59.999997,-2.359994144378462
2018-09-25 08:15:00.000000,-2.822858660267927
2018-09-25 08:30:00.000003,-3.246659709240295
2018-09-25 08:44:59.999997,-3.64092361517708
2018-09-25 09:00:00.000000,-3.994227193590269
2018-09-25 09:15:00.000003,-4.300086651233594
2018-09-25 09:29:59.999997,-4.551783908649639
2018-09-25 09:45:00.000000,-4.741780725222753
2018-09-25 10:00:00.000003,-4.866040664526842
2018-09-25 10:14:59.999997,-4.905169402343923
2018-09-25 10:30:00.000000,-4.854208306722219
2018-09-25 10:45:00.000003,-4.709001988278544
2018-09-25 10:59:59.999997,-4.474425669277703
2018-09-25 11:15:00.000000,-4.149347329128983
2018-09-25 11:30:00.000003,-3.75994113971166
2018-09-25 11:44:59.999997,-3.324226838839273
2018-09-25 12:00:00.000000,-2.834609943361328
2018-09-25 12:15:00.000003,-2.344602297842843
2018-09-25 12:29:59.999997,-1.810845582313554
2018-09-25 12:45:00.000000,-1.293249314705611
2018-09-25 13:00:00.000003,-0.7178237593435467
2018-09-25 13:14:59.999997,-0.2042562957767244
2018-09-25 13:30:00.000000,0.3211957887683983
2018-09-25 13:45:00.000003,0.850050041736138
2018-09-25 13:59:59.999997,1.338372926268049
2018-09-25 14:15:00.000000,1.848114866337185
2018-09-25 14:30:00.000003,2.306060027390558
2018-09-25 14:44:59.999997,2.766550121121989
2018-09-25 15:00:00.000000,3.116647678324665
2018-09-25 15:15:00.000003,3.521869252670186
2018-09-25 15:29:59.999997,3.78115675819204
2018-09-25 15:45:00.000000,4.017378356841988
2018-09-25 16:00:00.000003,4.181503586287921
2018-09-25 16:14:59.999997,4.254973861989543
2018-09-25 16:30:00.000000,4.22488765541024
2018-09-25 16:45:00.000003,4.082154063647795
2018-09-25 16:59:59.999997,3.914037620438028
2018-09-25 17:15:00.000000,3.658158652525074
2018-09-25 17:30:00.000003,3.352389611701751
2018-09-25 17:44:59.999997,2.990750218060421
2018-09-25 18:00:00.000000,2.56764155445894
2018-09-25 18:15:00.000003,2.101099809425297
2018-09-25 18:29:59.999997,1.586076381301917
2018-09-25 18:45:00.000000,1.075536759762726
2018-09-25 19:00:00.000003,0.5441247001528149
2018-09-25 19:14:59.999997,0.005105820499438265
2018-09-25 19:30:00.000000,-0.5088904747715257
2018-09-25 19:45:00.000003,-1.028240499430359
2018-09-25 19:59:59.999997,-1.532261193006106
2018-09-25 20:15:00.000000,-2.020816444087512
2018-09-25 20:30:00.000003,-2.483457277109506
2018-09-25 20:44:59.999997,-2.917321315404767
2018-09-25 21:00:00.000000,-3.318816983179321
