,OBS_127_L0
2018-09-27 06:29:59.999997,0.0
2018-09-27 06:45:00.000000,0.0
2018-09-27 07:00:00.000003,0.0
2018-09-27 07:14:59.999997,0.0
2018-09-27 07:30:00.000000,0.0
2018-09-27 07:45:00.000003,0.0
2018-09-27 07:59:59.999997,0.0
2018-09-27 08:15:00.000000,0.0
2018-09-27 08:30:00.000003,0.0
2018-09-27 08:44:59.999997,0.0
2018-09-27 09:00:00.000000,0.0
2018-09-27 09:15:00.000003,0.0
2018-09-27 09:29:59.999997,0.0
2018-09-27 09:45:00.000000,0.0
2018-09-27 10:00:00.000003,0.0
2018-09-27 10:14:59.999997,0.0
2018-09-27 10:30:00.000000,0.0
2018-09-27 10:45:00.000003,0.0
2018-09-27 10:59:59.999997,0.0
2018-09-27 11:15:00.000000,0.0
2018-09-27 11:30:00.000003,0.0
2018-09-27 11:44:59.999997,0.0
2018-09-27 12:00:00.000000,0.0
2018-09-27 12:15:00.000003,0.0
2018-09-27 12:29:59.999997,0.0
2018-09-27 12:45:00.000000,0.0
2018-09-27 13:00:00.000003,0.0
2018-09-27 13:14:59.999997,0.0
2018-09-27 13:30:00.000000,0.0
2018-09-27 13:45:00.000003,0.0
2018-09-27 13:59:59.999997,0.0
2018-09-27 14:15:00.000000,0.0
2018-09-27 14:30:00.000003,0.0
2018-09-27 14:44:59.999997,0.0
2018-09-27 15:00:00.000000,0.0
2018-09-27 15:15:00.000003,0.0
2018-09-27 15:29:59.999997,0.0
2018-09-27 15:45:00.000000,0.0
2018-09-27 16:00:00.000003,0.0
2018-09-27 16:14:59.999997,0.0
2018-09-27 16:30:00.000000,0.0
2018-09-27 16:45:00.000003,0.0
2018-09-27 16:59:59.999997,0.0
2018-09-27 17:15:00.000000,0.0
2018-09-27 17:30:00.000003,0.0
2018-09-27 17:44:59.999997,0.0
2018-09-27 18:00:00.000000,0.0
2018-09-27 18:15:00.000003,0.0
2018-09-27 18:29:59.999997,0.0
2018-09-27 18:45:00.000000,0.0
2018-09-27 19:00:00.000003,0.0
2018-09-27 19:14:59.999997,0.0
2018-09-27 19:30:00.000000,0.0
2018-09-27 19:45:00.000003,0.0
2018-09-27 19:59:59.999997,0.0
2018-09-27 20:15:00.000000,0.0
2018-09-27 20:30:00.000003,0.0
2018-09-27 20:44:59.999997,0.0
2018-09-27 21:00:00.000000,0.0
2018-09-27 21:15:00.000003,0.0
2018-09-27 21:29:59.999997,0.0
2018-09-27 21:45:00.000000,0.0
2018-09-27 22:00:00.000003,0.0
2018-09-27 22:14:59.999997,0.0
2018-09-27 22:30:00.000000,0.0
2018-09-27 22:45:00.000003,0.0
2018-09-27 22:59:59.999997,0.0
2018-09-27 23:15:00.000000,0.0
2018-09-27 23:30:00.000003,0.0
2018-09-27 23:44:59.999997,0.0
2018-09-28 00:00:00.000000,0.0
2018-09-28 00:15:00.000003,0.0
2018-09-28 00:29:59.999997,0.0
2018-09-28 00:45:00.000000,0.0
2018-09-28 01:00:00.000003,0.0
2018-09-28 01:14:59.999997,0.0
2018-09-28 01:30:00.000000,0.0
2018-09-28 01:45:00.000003,0.0
2018-09-28 01:59:59.999997,0.0
2018-09-28 02:15:00.000000,0.0
2018-09-28 02:30:00.000003,0.0
2018-09-28 02:44:59.999997,0.0
2018-09-28 03:00:00.000000,0.0
2018-09-28 03:15:00.000003,0.0
2018-09-28 03:29:59.999997,0.0
2018-09-28 03:45:00.000000,0.0
2018-09-28 04:00:00.000003,0.0
2018-09-28 04:14:59.999997,0.0
2018-09-28 04:30:00.000000,0.0
2018-09-28 04:45:00.000003,0.0
2018-09-28 04:59:59.999997,0.0
2018-09-28 05:15:00.000000,0.0
2018-09-28 05:30:00.000003,0.0
2018-09-28 05:44:59.999997,0.0
2018-09-28 06:00:00.000000,0.0
2018-09-28 06:15:00.000003,0.0
2018-09-28 06:29:59.999997,0.0
2018-09-28 06:45:00.000000,0.0
2018-09-28 07:00:00.000003,0.0
2018-09-28 07:14:59.999997,0.0
2018-09-28 07:30:00.000000,0.0
2018-09-28 07:45:00.000003,0.0
2018-09-28 07:59:59.999997,0.0
2018-09-28 08:15:00.000000,0.0
2018-09-28 08:30:00.000003,0.0
2018-09-28 08:44:59.999997,0.0
2018-09-28 09:00:00.000000,0.0
2018-09-28 09:15:00.000003,0.0
2018-09-28 09:29:59.999997,0.0
2018-09-28 09:45:00.000000,0.0
2018-09-28 10:00:00.000003,0.0
2018-09-28 10:14:59.999997,0.0
2018-09-28 10:30:00.000000,0.0
2018-09-28 10:45:00.000003,0.0
2018-09-28 10:59:59.999997,0.0
2018-09-28 11:15:00.000000,0.0
2018-09-28 11:30:00.000003,0.0
2018-09-28 11:44:59.999997,0.0
2018-09-28 12:00:00.000000,0.0
2018-09-28 12:15:00.000003,0.0
2018-09-28 12:29:59.999997,0.0
2018-09-28 12:45:00.000000,0.0
2018-09-28 13:00:00.000003,0.0
2018-09-28 13:14:59.999997,0.0
2018-09-28 13:30:00.000000,0.0
2018-09-28 13:45:00.000003,0.0
2018-09-28 13:59:59.999997,0.0
2018-09-28 14:15:00.000000,0.0
2018-09-28 14:30:00.000003,0.0
2018-09-28 14:44:59.999997,0.0
2018-09-28 15:00:00.000000,0.0
2018-09-28 15:15:00.000003,0.0
2018-09-28 15:29:59.999997,0.0
2018-09-28 15:45:00.000000,0.0
2018-09-28 16:00:00.000003,0.0
2018-09-28 16:14:59.999997,0.0
2018-09-28 16:30:00.000000,0.0
2018-09-28 16:45:00.000003,0.0
2018-09-28 16:59:59.999997,0.0
2018-09-28 17:15:00.000000,0.0
2018-09-28 17:30:00.000003,0.0
2018-09-28 17:44:59.999997,0.0
2018-09-28 18:00:00.000000,0.0
2018-09-28 18:15:00.000003,0.0
2018-09-28 18:29:59.999997,0.0
2018-09-28 18:45:00.000000,0.0
2018-09-28 19:00:00.000003,0.0
2018-09-28 19:14:59.999997,0.0
2018-09-28 19:30:00.000000,0.0
2018-09-28 19:45:00.000003,0.0
2018-09-28 19:59:59.999997,0.0
2018-09-28 20:15:00.000000,0.0
2018-09-28 20:30:00.000003,0.0
2018-09-28 20:44:59.999997,0.0
2018-09-28 21:00:00.000000,0.0
2018-09-28 21:15:00.000003,0.0
2018-09-28 21:29:59.999997,0.0
2018-09-28 21:45:00.000000,0.0
2018-09-28 22:00:00.000003,0.0
2018-09-28 22:14:59.999997,0.0
2018-09-28 22:30:00.000000,0.0
2018-09-28 22:45:00.000003,0.0
2018-09-28 22:59:59.999997,0.0
2018-09-28 23:15:00.000000,0.0
2018-09-28 23:30:00.000003,0.0
2018-09-28 23:44:59.999997,0.0
2018-09-29 00:00:00.000000,0.0
2018-09-29 00:15:00.000003,0.0
2018-09-29 00:29:59.999997,0.0
2018-09-29 00:45:00.000000,0.0
2018-09-29 01:00:00.000003,0.0
2018-09-29 01:14:59.999997,0.0
2018-09-29 01:30:00.000000,0.0
2018-09-29 01:45:00.000003,0.0
2018-09-29 01:59:59.999997,0.0
2018-09-29 02:15:00.000000,0.0
2018-09-29 02:30:00.000003,0.0
2018-09-29 02:44:59.999997,0.0
2018-09-29 03:00:00.000000,0.0
2018-09-29 03:15:00.000003,0.0
2018-09-29 03:29:59.999997,0.0
2018-09-29 03:45:00.000000,0.0
2018-09-29 04:00:00.000003,0.0
2018-09-29 04:14:59.999997,0.0
2018-09-29 04:30:00.000000,0.0
2018-09-29 04:45:00.000003,0.0
2018-09-29 04:59:59.999997,0.0
2018-09-29 05:15:00.000000,0.0
2018-09-29 05:30:00.000003,0.0
2018-09-29 05:44:59.999997,0.0
2018-09-29 06:00:00.000000,0.0
2018-09-29 06:15:00.000003,0.0
2018-09-29 06:29:59.999997,0.0
2018-09-29 06:45:00.000000,0.0
2018-09-29 07:00:00.000003,0.0
2018-09-29 07:14:59.999997,0.0
2018-09-29 07:30:00.000000,0.0
2018-09-29 07:45:00.000003,0.0
2018-09-29 07:59:59.999997,0.0
2018-09-29 08:15:00.000000,0.0
2018-09-29 08:30:00.000003,0.0
2018-09-29 08:44:59.999997,0.0
2018-09-29 09:00:00.000000,0.0
2018-09-29 09:15:00.000003,0.0
2018-09-29 09:29:59.999997,0.0
2018-09-29 09:45:00.000000,0.0
2018-09-29 10:00:00.000003,0.0
2018-09-29 10:14:59.999997,0.0
2018-09-29 10:30:00.000000,0.0
2018-09-29 10:45:00.000003,0.0
2018-09-29 10:59:59.999997,0.0
2018-09-29 11:15:00.000000,0.0
2018-09-29 11:30:00.000003,0.0
2018-09-29 11:44:59.999997,0.0
2018-09-29 12:00:00.000000,0.0
2018-09-29 12:15:00.000003,0.0
2018-09-29 12:29:59.999997,0.0
2018-09-29 12:45:00.000000,0.0
2018-09-29 13:00:00.000003,0.0
2018-09-29 13:14:59.999997,0.0
2018-09-29 13:30:00.000000,0.0
2018-09-29 13:45:00.000003,0.0
2018-09-29 13:59:59.999997,0.0
2018-09-29 14:15:00.000000,0.0
2018-09-29 14:30:00.000003,0.0
2018-09-29 14:44:59.999997,0.0
2018-09-29 15:00:00.000000,0.0
2018-09-29 15:15:00.000003,0.0
2018-09-29 15:29:59.999997,0.0
2018-09-29 15:45:00.000000,0.0
2018-09-29 16:00:00.000003,0.0
2018-09-29 16:14:59.999997,0.0
2018-09-29 16:30:00.000000,0.0
2018-09-29 16:45:00.000003,0.0
2018-09-29 16:59:59.999997,0.0
2018-09-29 17:15:00.000000,0.0
2018-09-29 17:30:00.000003,0.0
2018-09-29 17:44:59.999997,0.0
2018-09-29 18:00:00.000000,0.0
2018-09-29 18:15:00.000003,0.0
2018-09-29 18:29:59.999997,0.0
2018-09-29 18:45:00.000000,0.0
2018-09-29 19:00:00.000003,0.0
2018-09-29 19:14:59.999997,0.0
2018-09-29 19:30:00.000000,0.0
2018-09-29 19:45:00.000003,0.0
2018-09-29 19:59:59.999997,0.0
2018-09-29 20:15:00.000000,0.0
2018-09-29 20:30:00.000003,0.0
2018-09-29 20:44:59.999997,0.0
2018-09-29 21:00:00.000000,0.0
2018-09-29 21:15:00.000003,0.0
2018-09-29 21:29:59.999997,0.0
2018-09-29 21:45:00.000000,0.0
2018-09-29 22:00:00.000003,0.0
2018-09-29 22:14:59.999997,0.0
2018-09-29 22:30:00.000000,0.0
2018-09-29 22:45:00.000003,0.0
2018-09-29 22:59:59.999997,0.0
2018-09-29 23:15:00.000000,0.0
2018-09-29 23:30:00.000003,0.0
2018-09-29 23:44:59.999997,0.0
2018-09-30 00:00:00.000000,0.0
